frame = 001, error = 0.019028, current_knob = 0.000175, set_point = 0.020000
frame = 056, error = 0.033164, current_knob = 0.000175, set_point = 0.020000
frame = 057, error = 0.015990, current_knob = 0.000175, set_point = 0.020000
frame = 058, error = 0.016335, current_knob = 0.000175, set_point = 0.020000
frame = 059, error = 0.016158, current_knob = 0.000175, set_point = 0.020000
frame = 060, error = 0.015378, current_knob = 0.000175, set_point = 0.020000
frame = 061, error = 0.014550, current_knob = 0.000175, set_point = 0.020000
frame = 062, error = 0.057035, current_knob = 0.000175, set_point = 0.020000
frame = 063, error = 0.018288, current_knob = 0.000175, set_point = 0.020000
frame = 064, error = 0.027018, current_knob = 0.000175, set_point = 0.020000
frame = 065, error = 0.018200, current_knob = 0.000175, set_point = 0.020000
frame = 066, error = 0.015881, current_knob = 0.000175, set_point = 0.020000
frame = 067, error = 0.069208, current_knob = 0.000175, set_point = 0.020000
frame = 068, error = 0.012991, current_knob = 0.000175, set_point = 0.020000
frame = 069, error = 0.007842, current_knob = 0.000175, set_point = 0.020000
frame = 070, error = 0.012301, current_knob = 0.000175, set_point = 0.020000
frame = 071, error = 0.007862, current_knob = 0.000175, set_point = 0.020000
frame = 072, error = 0.012666, current_knob = 0.000175, set_point = 0.020000
frame = 073, error = 0.010012, current_knob = 0.000175, set_point = 0.020000
frame = 074, error = 0.005573, current_knob = 0.000175, set_point = 0.020000
frame = 075, error = 0.003383, current_knob = 0.000175, set_point = 0.020000
frame = 076, error = 0.003028, current_knob = 0.000175, set_point = 0.020000
frame = 077, error = 0.003374, current_knob = 0.000175, set_point = 0.020000
frame = 078, error = 0.008592, current_knob = 0.000175, set_point = 0.020000
frame = 079, error = 0.009460, current_knob = 0.000175, set_point = 0.020000
frame = 080, error = 0.007763, current_knob = 0.000175, set_point = 0.020000
frame = 081, error = 0.008237, current_knob = 0.000175, set_point = 0.020000
frame = 082, error = 0.007960, current_knob = 0.000175, set_point = 0.020000
frame = 083, error = 0.006856, current_knob = 0.000175, set_point = 0.020000
frame = 084, error = 0.010042, current_knob = 0.000175, set_point = 0.020000
frame = 085, error = 0.008483, current_knob = 0.000175, set_point = 0.020000
frame = 086, error = 0.011610, current_knob = 0.000175, set_point = 0.020000
frame = 087, error = 0.009193, current_knob = 0.000175, set_point = 0.020000
frame = 088, error = 0.031566, current_knob = 0.000175, set_point = 0.020000
frame = 089, error = 0.010851, current_knob = 0.000175, set_point = 0.020000
frame = 090, error = 0.010219, current_knob = 0.000175, set_point = 0.020000
frame = 091, error = 0.011502, current_knob = 0.000175, set_point = 0.020000
frame = 092, error = 0.010900, current_knob = 0.000175, set_point = 0.020000
frame = 093, error = 0.011245, current_knob = 0.000175, set_point = 0.020000
frame = 094, error = 0.008730, current_knob = 0.000175, set_point = 0.020000
frame = 095, error = 0.009933, current_knob = 0.000175, set_point = 0.020000
frame = 096, error = 0.027452, current_knob = 0.000175, set_point = 0.020000
frame = 097, error = 0.009864, current_knob = 0.000175, set_point = 0.020000
frame = 098, error = 0.008947, current_knob = 0.000175, set_point = 0.020000
frame = 099, error = 0.007556, current_knob = 0.000175, set_point = 0.020000
frame = 100, error = 0.006224, current_knob = 0.000175, set_point = 0.002000
